Year,Trade Flow,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2014,Re-Export,Rep. of Moldova,MDA,528,Netherlands,NLD,TOTAL,All Commodities,10509325
2014,Re-Export,Rep. of Moldova,MDA,554,New Zealand,NZL,TOTAL,All Commodities,1081733
2014,Import,Rep. of Moldova,MDA,0,World,WLD,TOTAL,All Commodities,5316959167
2014,Import,Rep. of Moldova,MDA,4,Afghanistan,AFG,TOTAL,All Commodities,83460
2014,Import,Rep. of Moldova,MDA,8,Albania,ALB,TOTAL,All Commodities,6811804
2014,Import,Rep. of Moldova,MDA,12,Algeria,DZA,TOTAL,All Commodities,7928
2014,Import,Rep. of Moldova,MDA,20,Andorra,AND,TOTAL,All Commodities,118839
2014,Re-Export,Rep. of Moldova,MDA,428,Latvia,LVA,0,Food and live animals,80317
2014,Re-Export,Rep. of Moldova,MDA,528,Netherlands,NLD,0,Food and live animals,1321596
2014,Re-Export,Rep. of Moldova,MDA,616,Poland,POL,0,Food and live animals,313461
2014,Export,Rep. of Moldova,MDA,156,China,CHN,0,Food and live animals,285115
2014,Export,Rep. of Moldova,MDA,191,Croatia,HRV,0,Food and live animals,184882
2014,Export,Rep. of Moldova,MDA,196,Cyprus,CYP,0,Food and live animals,5115554
2014,Export,Rep. of Moldova,MDA,203,Czechia,CZE,0,Food and live animals,1890830
2014,Export,Rep. of Moldova,MDA,208,Denmark,DNK,0,Food and live animals,1243757
2014,Export,Rep. of Moldova,MDA,233,Estonia,EST,0,Food and live animals,545642
2014,Export,Rep. of Moldova,MDA,251,France,FRA,0,Food and live animals,32471897
2014,Export,Rep. of Moldova,MDA,268,Georgia,GEO,0,Food and live animals,1600612
2014,Export,Rep. of Moldova,MDA,276,Germany,DEU,0,Food and live animals,36080614
2014,Export,Rep. of Moldova,MDA,288,Ghana,GHA,0,Food and live animals,663775
2014,Export,Rep. of Moldova,MDA,300,Greece,GRC,0,Food and live animals,21992063
2014,Export,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,0,Food and live animals,365067
2014,Export,Rep. of Moldova,MDA,348,Hungary,HUN,0,Food and live animals,1126758
2014,Export,Rep. of Moldova,MDA,360,Indonesia,IDN,0,Food and live animals,6125500
2014,Export,Rep. of Moldova,MDA,364,Iran,IRN,0,Food and live animals,1700217
2014,Export,Rep. of Moldova,MDA,368,Iraq,IRQ,0,Food and live animals,9806078
2014,Export,Rep. of Moldova,MDA,372,Ireland,IRL,0,Food and live animals,14433
2014,Export,Rep. of Moldova,MDA,376,Israel,ISR,0,Food and live animals,1363945
2014,Export,Rep. of Moldova,MDA,381,Italy,ITA,0,Food and live animals,23301508
2014,Export,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,0,Food and live animals,359751
2014,Export,Rep. of Moldova,MDA,392,Japan,JPN,0,Food and live animals,5347
2014,Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,0,Food and live animals,18427254
2014,Export,Rep. of Moldova,MDA,400,Jordan,JOR,0,Food and live animals,885990
2014,Export,Rep. of Moldova,MDA,414,Kuwait,KWT,0,Food and live animals,37558
2014,Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,0,Food and live animals,400233
2014,Import,Rep. of Moldova,MDA,50,Bangladesh,BGD,0,Food and live animals,108972
2014,Import,Rep. of Moldova,MDA,51,Armenia,ARM,0,Food and live animals,36641
2014,Import,Rep. of Moldova,MDA,56,Belgium,BEL,0,Food and live animals,5961988
2014,Import,Rep. of Moldova,MDA,68,Bolivia (Plurinational State of),BOL,0,Food and live animals,2593
2014,Import,Rep. of Moldova,MDA,76,Brazil,BRA,0,Food and live animals,9920946
2014,Import,Rep. of Moldova,MDA,100,Bulgaria,BGR,0,Food and live animals,4144496
2014,Import,Rep. of Moldova,MDA,104,Myanmar,MMR,0,Food and live animals,786
2014,Import,Rep. of Moldova,MDA,112,Belarus,BLR,0,Food and live animals,7210426
2014,Import,Rep. of Moldova,MDA,116,Cambodia,KHM,0,Food and live animals,1136
2014,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,0,Food and live animals,930433
2014,Re-Export,Rep. of Moldova,MDA,156,China,CHN,1,Beverages and tobacco,103050
2014,Re-Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,1,Beverages and tobacco,10743
2014,Re-Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,1,Beverages and tobacco,42043
2014,Re-Export,Rep. of Moldova,MDA,440,Lithuania,LTU,1,Beverages and tobacco,76605
2014,Re-Export,Rep. of Moldova,MDA,56,Belgium,BEL,2,"Crude materials, inedible, except fuels",23764
2014,Re-Export,Rep. of Moldova,MDA,100,Bulgaria,BGR,2,"Crude materials, inedible, except fuels",21700
2014,Re-Export,Rep. of Moldova,MDA,112,Belarus,BLR,2,"Crude materials, inedible, except fuels",111320
2014,Re-Export,Rep. of Moldova,MDA,251,France,FRA,2,"Crude materials, inedible, except fuels",3082
2014,Re-Export,Rep. of Moldova,MDA,381,Italy,ITA,2,"Crude materials, inedible, except fuels",23518
2014,Re-Export,Rep. of Moldova,MDA,484,Mexico,MEX,2,"Crude materials, inedible, except fuels",23911
2014,Re-Export,Rep. of Moldova,MDA,528,Netherlands,NLD,2,"Crude materials, inedible, except fuels",6053
2014,Export,Rep. of Moldova,MDA,156,China,CHN,1,Beverages and tobacco,5437357
2014,Export,Rep. of Moldova,MDA,191,Croatia,HRV,1,Beverages and tobacco,89193
2014,Export,Rep. of Moldova,MDA,196,Cyprus,CYP,1,Beverages and tobacco,139306
2014,Export,Rep. of Moldova,MDA,203,Czechia,CZE,1,Beverages and tobacco,7814190
2014,Export,Rep. of Moldova,MDA,233,Estonia,EST,1,Beverages and tobacco,1311677
2014,Export,Rep. of Moldova,MDA,251,France,FRA,1,Beverages and tobacco,885335
2014,Export,Rep. of Moldova,MDA,268,Georgia,GEO,1,Beverages and tobacco,8223641
2014,Export,Rep. of Moldova,MDA,276,Germany,DEU,1,Beverages and tobacco,2067750
2014,Export,Rep. of Moldova,MDA,288,Ghana,GHA,1,Beverages and tobacco,14430
2014,Export,Rep. of Moldova,MDA,300,Greece,GRC,1,Beverages and tobacco,1520557
2014,Export,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,1,Beverages and tobacco,87029
2014,Export,Rep. of Moldova,MDA,368,Iraq,IRQ,1,Beverages and tobacco,124300
2014,Export,Rep. of Moldova,MDA,376,Israel,ISR,1,Beverages and tobacco,449353
2014,Export,Rep. of Moldova,MDA,381,Italy,ITA,1,Beverages and tobacco,563409
2014,Export,Rep. of Moldova,MDA,392,Japan,JPN,1,Beverages and tobacco,154091
2014,Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,1,Beverages and tobacco,19233506
2014,Export,Rep. of Moldova,MDA,404,Kenya,KEN,1,Beverages and tobacco,52828
2014,Export,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,1,Beverages and tobacco,44618
2014,Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,1,Beverages and tobacco,1319208
2014,Export,Rep. of Moldova,MDA,428,Latvia,LVA,1,Beverages and tobacco,1810370
2014,Export,Rep. of Moldova,MDA,440,Lithuania,LTU,1,Beverages and tobacco,3011911
2014,Export,Rep. of Moldova,MDA,470,Malta,MLT,1,Beverages and tobacco,21969
2014,Export,Rep. of Moldova,MDA,490,"Other Asia, nes",,1,Beverages and tobacco,143975
2014,Export,Rep. of Moldova,MDA,496,Mongolia,MNG,1,Beverages and tobacco,29164
2014,Export,Rep. of Moldova,MDA,499,Montenegro,MNE,1,Beverages and tobacco,183327
2014,Export,Rep. of Moldova,MDA,528,Netherlands,NLD,1,Beverages and tobacco,9915
2014,Export,Rep. of Moldova,MDA,562,Niger,NER,1,Beverages and tobacco,30726
2014,Export,Rep. of Moldova,MDA,566,Nigeria,NGA,1,Beverages and tobacco,1797430
2014,Export,Rep. of Moldova,MDA,579,Norway,NOR,1,Beverages and tobacco,32595
2014,Export,Rep. of Moldova,MDA,124,Canada,CAN,2,"Crude materials, inedible, except fuels",517
2014,Export,Rep. of Moldova,MDA,156,China,CHN,2,"Crude materials, inedible, except fuels",41482
2014,Export,Rep. of Moldova,MDA,196,Cyprus,CYP,2,"Crude materials, inedible, except fuels",298693
2014,Export,Rep. of Moldova,MDA,203,Czechia,CZE,2,"Crude materials, inedible, except fuels",945258
2014,Export,Rep. of Moldova,MDA,208,Denmark,DNK,2,"Crude materials, inedible, except fuels",7023
2014,Export,Rep. of Moldova,MDA,233,Estonia,EST,2,"Crude materials, inedible, except fuels",723915
2014,Export,Rep. of Moldova,MDA,251,France,FRA,2,"Crude materials, inedible, except fuels",19087
2014,Export,Rep. of Moldova,MDA,268,Georgia,GEO,2,"Crude materials, inedible, except fuels",193846
2014,Export,Rep. of Moldova,MDA,276,Germany,DEU,2,"Crude materials, inedible, except fuels",17727308
2014,Export,Rep. of Moldova,MDA,292,Gibraltar,GIB,2,"Crude materials, inedible, except fuels",351884
2014,Export,Rep. of Moldova,MDA,300,Greece,GRC,2,"Crude materials, inedible, except fuels",44156
2014,Export,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,2,"Crude materials, inedible, except fuels",3012918
2014,Export,Rep. of Moldova,MDA,348,Hungary,HUN,2,"Crude materials, inedible, except fuels",20661
2014,Export,Rep. of Moldova,MDA,368,Iraq,IRQ,2,"Crude materials, inedible, except fuels",259788
2014,Export,Rep. of Moldova,MDA,376,Israel,ISR,2,"Crude materials, inedible, except fuels",90036
2014,Export,Rep. of Moldova,MDA,381,Italy,ITA,2,"Crude materials, inedible, except fuels",5700778
2014,Export,Rep. of Moldova,MDA,392,Japan,JPN,2,"Crude materials, inedible, except fuels",9091
2014,Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,2,"Crude materials, inedible, except fuels",21701
2014,Export,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,2,"Crude materials, inedible, except fuels",15495
2014,Export,Rep. of Moldova,MDA,422,Lebanon,LBN,2,"Crude materials, inedible, except fuels",1273294
2014,Export,Rep. of Moldova,MDA,428,Latvia,LVA,2,"Crude materials, inedible, except fuels",87033
2014,Export,Rep. of Moldova,MDA,434,Libya,LBY,2,"Crude materials, inedible, except fuels",49591
2014,Export,Rep. of Moldova,MDA,440,Lithuania,LTU,2,"Crude materials, inedible, except fuels",1415993
2014,Export,Rep. of Moldova,MDA,458,Malaysia,MYS,2,"Crude materials, inedible, except fuels",384982
2014,Export,Rep. of Moldova,MDA,484,Mexico,MEX,2,"Crude materials, inedible, except fuels",23911
2014,Export,Rep. of Moldova,MDA,524,Nepal,NPL,2,"Crude materials, inedible, except fuels",171963
2014,Export,Rep. of Moldova,MDA,528,Netherlands,NLD,2,"Crude materials, inedible, except fuels",2844841
2014,Export,Rep. of Moldova,MDA,554,New Zealand,NZL,2,"Crude materials, inedible, except fuels",2655307
2014,Import,Rep. of Moldova,MDA,40,Austria,AUT,1,Beverages and tobacco,190170
2014,Import,Rep. of Moldova,MDA,28,Antigua and Barbuda,ATG,8,Miscellaneous manufactured articles,31073
2014,Import,Rep. of Moldova,MDA,31,Azerbaijan,AZE,8,Miscellaneous manufactured articles,255
2014,Import,Rep. of Moldova,MDA,32,Argentina,ARG,8,Miscellaneous manufactured articles,34489
2014,Import,Rep. of Moldova,MDA,36,Australia,AUS,8,Miscellaneous manufactured articles,167955
2014,Re-Export,Rep. of Moldova,MDA,31,Azerbaijan,AZE,8,Miscellaneous manufactured articles,10488
2014,Re-Export,Rep. of Moldova,MDA,40,Austria,AUT,8,Miscellaneous manufactured articles,309852
2014,Re-Export,Rep. of Moldova,MDA,56,Belgium,BEL,8,Miscellaneous manufactured articles,5235856
2014,Re-Export,Rep. of Moldova,MDA,100,Bulgaria,BGR,8,Miscellaneous manufactured articles,5220549
2014,Re-Export,Rep. of Moldova,MDA,112,Belarus,BLR,8,Miscellaneous manufactured articles,338843
2014,Re-Export,Rep. of Moldova,MDA,156,China,CHN,8,Miscellaneous manufactured articles,321476
2014,Re-Export,Rep. of Moldova,MDA,203,Czechia,CZE,8,Miscellaneous manufactured articles,631689
2014,Re-Export,Rep. of Moldova,MDA,208,Denmark,DNK,8,Miscellaneous manufactured articles,5033
2014,Re-Export,Rep. of Moldova,MDA,246,Finland,FIN,8,Miscellaneous manufactured articles,197094
2014,Re-Export,Rep. of Moldova,MDA,251,France,FRA,8,Miscellaneous manufactured articles,1581184
2014,Re-Export,Rep. of Moldova,MDA,268,Georgia,GEO,8,Miscellaneous manufactured articles,78461
2014,Re-Export,Rep. of Moldova,MDA,276,Germany,DEU,8,Miscellaneous manufactured articles,28324215
2014,Re-Export,Rep. of Moldova,MDA,348,Hungary,HUN,8,Miscellaneous manufactured articles,75577
2014,Re-Export,Rep. of Moldova,MDA,368,Iraq,IRQ,8,Miscellaneous manufactured articles,32450
2014,Re-Export,Rep. of Moldova,MDA,376,Israel,ISR,8,Miscellaneous manufactured articles,56977
2014,Re-Export,Rep. of Moldova,MDA,381,Italy,ITA,8,Miscellaneous manufactured articles,128387036
2014,Re-Export,Rep. of Moldova,MDA,392,Japan,JPN,8,Miscellaneous manufactured articles,12595
2014,Re-Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,8,Miscellaneous manufactured articles,211465
2014,Re-Export,Rep. of Moldova,MDA,422,Lebanon,LBN,8,Miscellaneous manufactured articles,4308
2014,Re-Export,Rep. of Moldova,MDA,428,Latvia,LVA,8,Miscellaneous manufactured articles,1003
2014,Re-Export,Rep. of Moldova,MDA,440,Lithuania,LTU,8,Miscellaneous manufactured articles,32030
2014,Re-Export,Rep. of Moldova,MDA,490,"Other Asia, nes",,8,Miscellaneous manufactured articles,38184
2014,Re-Export,Rep. of Moldova,MDA,528,Netherlands,NLD,8,Miscellaneous manufactured articles,9092071
2014,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,3,"Mineral fuels, lubricants and related materials",667430
2014,Re-Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,3,"Mineral fuels, lubricants and related materials",200894
2014,Re-Export,Rep. of Moldova,MDA,688,Serbia,SRB,3,"Mineral fuels, lubricants and related materials",14378
2014,Re-Export,Rep. of Moldova,MDA,792,Turkey,TUR,3,"Mineral fuels, lubricants and related materials",4100
2014,Re-Export,Rep. of Moldova,MDA,804,Ukraine,UKR,3,"Mineral fuels, lubricants and related materials",246392
2014,Re-Export,Rep. of Moldova,MDA,251,France,FRA,6,Manufactured goods classified chiefly by material,18701
2014,Re-Export,Rep. of Moldova,MDA,268,Georgia,GEO,6,Manufactured goods classified chiefly by material,1111401
2014,Re-Export,Rep. of Moldova,MDA,276,Germany,DEU,6,Manufactured goods classified chiefly by material,878097
2014,Re-Export,Rep. of Moldova,MDA,300,Greece,GRC,6,Manufactured goods classified chiefly by material,422
2014,Re-Export,Rep. of Moldova,MDA,348,Hungary,HUN,6,Manufactured goods classified chiefly by material,114008
2014,Re-Export,Rep. of Moldova,MDA,368,Iraq,IRQ,6,Manufactured goods classified chiefly by material,1383
2014,Re-Export,Rep. of Moldova,MDA,376,Israel,ISR,6,Manufactured goods classified chiefly by material,425502
2014,Re-Export,Rep. of Moldova,MDA,381,Italy,ITA,6,Manufactured goods classified chiefly by material,2997730
2014,Re-Export,Rep. of Moldova,MDA,392,Japan,JPN,6,Manufactured goods classified chiefly by material,982
2014,Re-Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,6,Manufactured goods classified chiefly by material,165417
2014,Re-Export,Rep. of Moldova,MDA,422,Lebanon,LBN,6,Manufactured goods classified chiefly by material,181160
2014,Re-Export,Rep. of Moldova,MDA,440,Lithuania,LTU,6,Manufactured goods classified chiefly by material,3774429
2014,Re-Export,Rep. of Moldova,MDA,470,Malta,MLT,6,Manufactured goods classified chiefly by material,689
2014,Re-Export,Rep. of Moldova,MDA,504,Morocco,MAR,6,Manufactured goods classified chiefly by material,5520
2014,Re-Export,Rep. of Moldova,MDA,528,Netherlands,NLD,6,Manufactured goods classified chiefly by material,42167
2014,Re-Export,Rep. of Moldova,MDA,616,Poland,POL,6,Manufactured goods classified chiefly by material,1109933
2014,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,6,Manufactured goods classified chiefly by material,6675018
2014,Re-Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,6,Manufactured goods classified chiefly by material,36565175
2014,Re-Export,Rep. of Moldova,MDA,688,Serbia,SRB,6,Manufactured goods classified chiefly by material,59387
2014,Re-Export,Rep. of Moldova,MDA,703,Slovakia,SVK,6,Manufactured goods classified chiefly by material,119733
2014,Re-Export,Rep. of Moldova,MDA,704,Viet Nam,VNM,6,Manufactured goods classified chiefly by material,79750
2014,Re-Export,Rep. of Moldova,MDA,705,Slovenia,SVN,6,Manufactured goods classified chiefly by material,113620
2014,Re-Export,Rep. of Moldova,MDA,752,Sweden,SWE,6,Manufactured goods classified chiefly by material,1334
2014,Re-Export,Rep. of Moldova,MDA,757,Switzerland,CHE,6,Manufactured goods classified chiefly by material,26392
2014,Re-Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,6,Manufactured goods classified chiefly by material,369234
2014,Re-Export,Rep. of Moldova,MDA,764,Thailand,THA,6,Manufactured goods classified chiefly by material,4481
2014,Re-Export,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,6,Manufactured goods classified chiefly by material,52364
2014,Re-Export,Rep. of Moldova,MDA,792,Turkey,TUR,6,Manufactured goods classified chiefly by material,2175604
2014,Re-Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,6,Manufactured goods classified chiefly by material,115518
2014,Import,Rep. of Moldova,MDA,28,Antigua and Barbuda,ATG,TOTAL,All Commodities,137625
2014,Import,Rep. of Moldova,MDA,31,Azerbaijan,AZE,TOTAL,All Commodities,114503
2014,Import,Rep. of Moldova,MDA,32,Argentina,ARG,TOTAL,All Commodities,10648902
2014,Import,Rep. of Moldova,MDA,36,Australia,AUS,TOTAL,All Commodities,784198
2014,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,5,"Chemicals and related products, n.e.s.",395811
2014,Re-Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,5,"Chemicals and related products, n.e.s.",122039174
2014,Re-Export,Rep. of Moldova,MDA,752,Sweden,SWE,5,"Chemicals and related products, n.e.s.",16927
2014,Re-Export,Rep. of Moldova,MDA,757,Switzerland,CHE,5,"Chemicals and related products, n.e.s.",93
2014,Re-Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,5,"Chemicals and related products, n.e.s.",24925
2014,Re-Export,Rep. of Moldova,MDA,764,Thailand,THA,5,"Chemicals and related products, n.e.s.",3163
2014,Re-Export,Rep. of Moldova,MDA,792,Turkey,TUR,5,"Chemicals and related products, n.e.s.",103451
2014,Re-Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,5,"Chemicals and related products, n.e.s.",233369
2014,Re-Export,Rep. of Moldova,MDA,804,Ukraine,UKR,5,"Chemicals and related products, n.e.s.",8951314
2014,Re-Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,5,"Chemicals and related products, n.e.s.",894
2014,Re-Export,Rep. of Moldova,MDA,842,USA,USA,5,"Chemicals and related products, n.e.s.",106
2014,Re-Export,Rep. of Moldova,MDA,899,"Areas, nes",,5,"Chemicals and related products, n.e.s.",4862415
2014,Export,Rep. of Moldova,MDA,76,Brazil,BRA,TOTAL,All Commodities,47552
2014,Export,Rep. of Moldova,MDA,84,Belize,BLZ,TOTAL,All Commodities,1800
2014,Export,Rep. of Moldova,MDA,92,Br. Virgin Isds,VGB,TOTAL,All Commodities,984314
2014,Export,Rep. of Moldova,MDA,100,Bulgaria,BGR,TOTAL,All Commodities,37872283
2014,Export,Rep. of Moldova,MDA,104,Myanmar,MMR,TOTAL,All Commodities,223315
2014,Export,Rep. of Moldova,MDA,112,Belarus,BLR,TOTAL,All Commodities,134694180
2014,Export,Rep. of Moldova,MDA,124,Canada,CAN,5,"Chemicals and related products, n.e.s.",40
2014,Export,Rep. of Moldova,MDA,156,China,CHN,5,"Chemicals and related products, n.e.s.",144550
2014,Export,Rep. of Moldova,MDA,178,Congo,COG,5,"Chemicals and related products, n.e.s.",429
2014,Export,Rep. of Moldova,MDA,191,Croatia,HRV,5,"Chemicals and related products, n.e.s.",4224
2014,Export,Rep. of Moldova,MDA,196,Cyprus,CYP,5,"Chemicals and related products, n.e.s.",139545
2014,Export,Rep. of Moldova,MDA,203,Czechia,CZE,5,"Chemicals and related products, n.e.s.",173795
2014,Export,Rep. of Moldova,MDA,208,Denmark,DNK,5,"Chemicals and related products, n.e.s.",396117
2014,Re-Export,Rep. of Moldova,MDA,616,Poland,POL,7,Machinery and transport equipment,42475
2014,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,7,Machinery and transport equipment,81768821
2014,Re-Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,7,Machinery and transport equipment,25649031
2014,Re-Export,Rep. of Moldova,MDA,688,Serbia,SRB,7,Machinery and transport equipment,47282
2014,Re-Export,Rep. of Moldova,MDA,703,Slovakia,SVK,7,Machinery and transport equipment,224311
2014,Re-Export,Rep. of Moldova,MDA,704,Viet Nam,VNM,7,Machinery and transport equipment,95000
2014,Re-Export,Rep. of Moldova,MDA,705,Slovenia,SVN,7,Machinery and transport equipment,15626
2014,Re-Export,Rep. of Moldova,MDA,757,Switzerland,CHE,7,Machinery and transport equipment,2
2014,Re-Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,7,Machinery and transport equipment,21285
2014,Re-Export,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,7,Machinery and transport equipment,31500
2014,Re-Export,Rep. of Moldova,MDA,792,Turkey,TUR,7,Machinery and transport equipment,401184
2014,Re-Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,7,Machinery and transport equipment,194138
2014,Re-Export,Rep. of Moldova,MDA,800,Uganda,UGA,7,Machinery and transport equipment,10000
2014,Re-Export,Rep. of Moldova,MDA,804,Ukraine,UKR,7,Machinery and transport equipment,9352914
2014,Import,Rep. of Moldova,MDA,40,Austria,AUT,5,"Chemicals and related products, n.e.s.",14248300
