Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,528,Netherlands,NLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,7550289,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,528,Netherlands,NLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1321596,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,554,New Zealand,NZL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1569779,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,554,New Zealand,NZL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,17023728,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,558,Nicaragua,NIC,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,171803,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,566,Nigeria,NGA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3388,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,579,Norway,NOR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,8869396,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,579,Norway,NOR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,308185,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,586,Pakistan,PAK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1285749,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,586,Pakistan,PAK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1370574,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,591,Panama,PAN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,24721,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,591,Panama,PAN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,240333,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,604,Peru,PER,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,302323,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,608,Philippines,PHL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,14828,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,608,Philippines,PHL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1396882,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,15292324,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,16528911,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,313461,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,620,Portugal,PRT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,225664,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,620,Portugal,PRT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,204653,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,634,Qatar,QAT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9520,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,37755916,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,52385222,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,930433,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,58548250,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,107130795,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,22701146,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,674,San Marino,SMR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,27648,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3167,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,30,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,686,Senegal,SEN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,50775,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,686,Senegal,SEN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,329828,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,688,Serbia,SRB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,653460,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,688,Serbia,SRB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,943217,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,699,India,IND,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4035914,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,699,India,IND,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,258206,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,702,Singapore,SGP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,155299,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,702,Singapore,SGP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,6838,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,703,Slovakia,SVK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2997922,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,703,Slovakia,SVK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,886964,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,704,Viet Nam,VNM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3437816,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,704,Viet Nam,VNM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2137640,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,705,Slovenia,SVN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1081657,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,705,Slovenia,SVN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,419121,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,710,South Africa,ZAF,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1039519,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,716,Zimbabwe,ZWE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,18856,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,8689147,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4895072,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,408462,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,729,Sudan,SDN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,886,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,740,Suriname,SUR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2459,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,748,Eswatini,SWZ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,37616,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,904326,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1480696,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,920539,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4350056,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,41934265,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,756750,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,760,Syria,SYR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2525894,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,762,Tajikistan,TJK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2547,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,762,Tajikistan,TJK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2940,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,764,Thailand,THA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,741216,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,764,Thailand,THA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,908596,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,764,Thailand,THA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,118800,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,343169,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,337911,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,788,Tunisia,TUN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,7905,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,34913878,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,19330811,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,26976,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,800,Uganda,UGA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,679,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,136120096,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,26932450,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,715435,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,807,North Macedonia,MKD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,998350,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,807,North Macedonia,MKD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,364570,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,818,Egypt,EGY,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,831601,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,818,Egypt,EGY,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3630920,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2690532,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,21800540,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,88430,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,834,United Rep. of Tanzania,TZA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,28859,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,8205537,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2355419,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,187110,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,858,Uruguay,URY,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,948788,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,860,Uzbekistan,UZB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2918233,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,860,Uzbekistan,UZB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,449603,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,887,Yemen,YEM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,24182,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,7116009,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2176415,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1543745,,,0
S4,2014,2014,2014,1,0,4,Re-Import,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,7116009,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,430800243,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,488996730,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,68200797,,,0
S4,2015,2015,2015,1,0,4,Re-Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2821457,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,8,Albania,ALB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,43950,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,8,Albania,ALB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,28498,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,12,Algeria,DZA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,895,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,12,Algeria,DZA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,161962,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,31,Azerbaijan,AZE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,20680,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,31,Azerbaijan,AZE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,672429,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,32,Argentina,ARG,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1961908,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,36,Australia,AUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2716,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,36,Australia,AUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,20597,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,40,Austria,AUT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2750878,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,40,Austria,AUT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,16505353,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,40,Austria,AUT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,975855,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,44,Bahamas,BHS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,54727,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,50,Bangladesh,BGD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,62838,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,50,Bangladesh,BGD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,388200,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,51,Armenia,ARM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3780,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,51,Armenia,ARM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,230853,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,56,Belgium,BEL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3569064,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,56,Belgium,BEL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1038594,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,56,Belgium,BEL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,319985,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,68,Bolivia (Plurinational State of),BOL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9567,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,272371,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,76,Brazil,BRA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3228171,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,100,Bulgaria,BGR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2932162,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,100,Bulgaria,BGR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1564182,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,100,Bulgaria,BGR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,149847,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,104,Myanmar,MMR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1034985,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,11260987,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,80157157,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,46046678,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,116,Cambodia,KHM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,35375,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,120,Cameroon,CMR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,30,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,124,Canada,CAN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,488645,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,124,Canada,CAN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2218668,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,144,Sri Lanka,LKA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1807303,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,152,Chile,CHL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,903634,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,156,China,CHN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3266820,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,156,China,CHN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,52609,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,170,Colombia,COL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,165928,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,174,Comoros,COM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1129,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,188,Costa Rica,CRI,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1643360,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,191,Croatia,HRV,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,230878,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,191,Croatia,HRV,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,129956,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,192,Cuba,CUB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4435,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,196,Cyprus,CYP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,15812,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,196,Cyprus,CYP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,5626502,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2804946,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2236828,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,305882,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,204,Benin,BEN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1232,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,208,Denmark,DNK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,6331267,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,208,Denmark,DNK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1548238,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,214,Dominican Rep.,DOM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,492,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,218,Ecuador,ECU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,6791182,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,222,El Salvador,SLV,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,48,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,231,Ethiopia,ETH,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,25766,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,233,Estonia,EST,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1038900,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,233,Estonia,EST,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,706655,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,234,Faeroe Isds,FRO,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2224365,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,238,Falkland Isds (Malvinas),FLK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,69738,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,246,Finland,FIN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,424588,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,12053682,,,0
